delivery_person_id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,temperature,humidity,distance_km,target,type_of_order_buffet,type_of_order_drinks,type_of_order_meal,type_of_order_snack,type_of_vehicle_electric_scooter,type_of_vehicle_motorcycle,type_of_vehicle_scooter,traffic_level_high,traffic_level_low,traffic_level_moderate,traffic_level_very_high,traffic_level_very_low,weather_description_broken_clouds,weather_description_clear_sky,weather_description_few_clouds,weather_description_fog,weather_description_haze,weather_description_mist,weather_description_moderate_rain,weather_description_overcast_clouds,weather_description_scattered_clouds,weather_description_smoke
950,20,4.9,1.851421,73.838429,1.860421,73.928429,19.05,65.0,16.57,48.4,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
440,31,4.0,17.422819,78.449578,17.502819,78.529578,21.18,65.0,16.52,78.22,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
473,30,4.9,1.745971,78.368855,1.750971,78.418855,21.15,67.0,11.89,60.14,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
722,27,4.9,22.526461,88.364453,22.616461,88.454453,23.03,83.0,20.49,55.85,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
967,30,4.9,18.533811,73.899315,18.583811,73.949315,19.18,65.0,12.57,78.36,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
335,37,4.8,11.026117,76.944652,11.106117,77.024652,24.98,73.0,16.91,43.8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
477,23,4.1,17.440827,78.393391,17.500827,78.453391,21.37,64.0,14.16,35.4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
941,26,4.1,18.569156,73.774723,18.629156,73.834723,18.93,64.0,15.49,63.28,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
286,35,4.6,11.003008,7.697544,11.073009,7.704544,25.06,73.0,14.4,70.86,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
161,25,4.5,12.939496,77.625999,12.979496,77.665999,19.75,92.0,10.27,66.44,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1001,38,4.7,23.416792,85.316842,23.506792,85.406842,17.41,69.0,18.92,35.5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
158,29,4.3,12.934365,77.616155,12.974365,77.656155,19.66,91.0,10.93,60.72,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
195,25,4.6,23.214294,77.435361,23.264294,77.485361,18.29,58.0,12.11,59.86,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
924,21,4.7,12.326356,76.619103,12.436356,76.729103,18.13,82.0,21.93,64.53,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
328,38,4.8,11.006686,76.951736,11.076686,77.021736,24.95,73.0,13.88,74.28,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1056,23,2.5,21.173493,72.801953,21.283493,72.911953,22.83,43.0,21.72,79.61,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
883,32,3.6,12.311072,76.654878,12.441072,76.784878,17.79,82.0,25.55,43.6,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
910,34,3.9,12.323225,76.630028,12.403225,76.710028,18.43,82.0,17.5,71.72,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
572,21,5.0,26.766536,75.837333,26.846536,75.917333,20.18,68.0,16.14,34.05,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
438,34,3.9,1.741233,78.449654,1.750233,78.539654,21.29,64.0,17.82,76.03,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
999,29,4.6,23.416792,85.316842,23.526792,85.426842,17.23,69.0,19.93,67.81,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296,32,4.8,11.025083,77.015393,11.105083,77.095393,25.02,73.0,15.95,75.39,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595,22,4.3,26.849596,75.800512,26.919596,75.870512,19.69,68.0,14.04,36.3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
915,35,4.1,12.310972,76.659264,12.420972,76.769264,18.07,78.0,26.02,78.31,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
975,22,3.5,18.516216,73.842527,18.586216,73.912527,19.14,65.0,13.2,54.11,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
135,28,4.9,12.970221,77.645396,13.020221,77.695396,19.9,93.0,10.9,68.03,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1029,35,3.6,23.371292,85.327872,23.441292,85.397872,17.77,68.0,18.75,34.95,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
215,38,4.8,23.234249,77.434007,23.294249,77.494007,18.24,57.0,13.62,32.7,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
561,25,4.3,26.913483,75.803139,27.003483,75.893139,19.95,46.0,16.52,73.22,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
293,39,4.9,11.022477,76.995667,11.102477,77.075667,25.05,73.0,15.17,63.31,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
942,29,4.9,1.855144,73.804855,1.862144,73.874855,18.97,65.0,17.24,69.78,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1047,30,4.4,21.186438,72.794115,21.296438,72.904115,22.79,43.0,20.21,42.15,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
936,21,4.8,18.539299,73.897902,18.609299,73.967902,18.93,65.0,16.2,73.14,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
915,23,4.7,12.310972,76.659264,12.380972,76.729264,18.34,82.0,14.43,64.03,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
996,31,4.8,23.354422,0.853329,23.424422,0.854029,17.85,68.0,15.62,40.15,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
568,28,4.5,26.911927,75.797282,26.981927,75.867282,19.83,68.0,14.26,69.69,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
812,20,3.9,30.890184,75.829615,30.950184,75.889615,18.95,56.0,13.59,63.28,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
345,35,4.8,10.994136,76.963303,11.084136,77.053303,24.97,73.0,17.5,79.81,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
767,20,4.7,22.514119,88.362504,22.594119,88.442504,23.03,83.0,15.68,85.36,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
510,33,5.0,22.728163,75.884212,22.818163,75.974212,17.23,53.0,19.18,34.9,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
848,25,4.8,18.994049,72.825203,19.054049,72.885203,27.01,44.0,11.59,80.94,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
991,31,4.4,18.563934,73.915367,18.693935,74.045367,19.15,64.0,26.35,77.86,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1053,34,3.8,21.186884,72.793616,21.296884,72.903616,22.79,43.0,20.19,42.15,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296,30,4.2,11.025083,77.015393,11.105083,77.095393,25.02,73.0,15.95,60.53,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
334,23,4.8,11.026117,76.944652,11.096117,77.014652,24.84,73.0,15.4,82.69,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1028,34,4.6,23.369746,8.533982,23.429746,8.539982,17.79,68.0,14.53,41.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1066,20,5.0,21.170798,72.790489,21.250798,72.870489,22.9,43.0,14.64,33.85,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
209,25,4.9,23.233219,77.433571,23.293219,77.493571,18.24,57.0,13.6,37.15,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
569,35,4.9,26.911927,75.797282,26.961927,75.847282,19.73,68.0,9.76,33.7,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
279,31,4.9,12.981615,80.231598,13.041615,80.291598,26.54,88.0,12.35,75.97,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1012,35,4.4,23.359407,85.325055,23.409407,85.375055,17.72,68.0,9.75,61.14,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1095,28,5.0,21.149834,72.778666,21.219834,72.848666,23.09,43.0,13.76,58.44,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
306,23,5.0,11.021278,76.995017,11.111278,77.085017,25.12,73.0,17.58,73.19,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
783,36,4.5,30.899992,75.831338,30.969992,75.901338,18.88,56.0,14.9,79.78,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
132,28,4.9,12.933284,77.615428,12.983284,77.665428,19.75,92.0,13.06,75.31,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
934,35,4.8,12.337978,76.616792,12.467978,76.746792,17.86,77.0,24.99,57.53,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
511,28,4.9,22.722634,75.886959,22.792634,75.956959,17.15,72.0,17.07,37.35,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1019,38,4.8,23.351058,85.325731,23.411058,85.385731,17.83,68.0,11.07,64.11,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,31,4.4,17.455894,78.375467,17.525894,78.445467,21.25,65.0,15.76,41.7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
292,26,4.7,11.022477,76.995667,11.132477,77.105667,25.15,73.0,21.28,91.97,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
978,23,4.9,18.636215,73.751081,18.706215,73.821081,19.03,65.0,16.48,73.36,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1012,36,4.8,23.359407,85.325055,23.439407,85.405055,17.58,69.0,15.03,37.1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
309,29,4.6,1.096185,76.971082,1.102185,77.031082,24.99,73.0,14.95,74.81,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
155,34,4.7,12.934179,77.615797,12.974179,77.655797,19.66,91.0,10.68,63.56,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
308,20,4.9,1.096185,76.971082,1.104185,77.051082,25.03,73.0,18.08,81.39,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
500,36,4.6,22.751857,75.866699,22.831857,75.946699,17.19,72.0,19.3,55.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
111,30,5.0,19.880256,75.323503,19.930256,75.373503,17.77,82.0,14.12,36.25,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1075,30,4.8,21.157735,72.768778,21.237735,72.848778,22.99,43.0,14.18,41.0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
275,33,4.7,13.045479,8.023311,13.095479,8.028311,26.14,88.0,9.39,45.6,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
